TIME,RPM,AMPS AVG,MOTOR VOLTS
7.0833333333333135,2669.34,0.03,2.21
7.09999999999998,2670.83,0.03,2.26
7.116666666666647,2674.97,0.03,2.21
7.133333333333313,2671.39,0.03,2.31
7.14999999999998,2678.16,0.03,2.26
7.1666666666666465,2676.53,0.03,2.31
7.183333333333313,2677.58,0.03,2.31
7.19999999999998,2680.13,0.03,2.26
7.216666666666646,2682.91,0.03,2.26
7.233333333333313,2680.73,0.03,2.26
7.24999999999998,2684.34,0.03,2.21
7.266666666666646,2685.95,0.03,2.26
7.283333333333313,2686.93,0.03,2.36
7.299999999999979,2690.52,0.03,2.21
7.316666666666646,2691.78,0.03,2.36
7.333333333333313,2691.83,0.03,2.26
7.349999999999979,2695.05,0.03,2.26
7.366666666666646,2695.14,0.03,2.26
7.383333333333312,2696.0,0.03,2.31
7.399999999999979,2697.88,0.03,2.26
7.416666666666646,2698.72,0.03,2.31
7.433333333333312,2704.41,0.03,2.21
7.449999999999979,2703.43,0.03,2.31
7.4666666666666455,2708.06,0.03,2.31
7.483333333333312,2709.09,0.03,2.36
7.499999999999979,2710.14,0.03,2.26
7.516666666666645,2710.59,0.03,2.36
7.533333333333312,2712.65,0.03,2.26
7.5499999999999785,2712.88,0.03,2.36
7.566666666666645,2716.93,0.03,2.21
7.583333333333312,2715.52,0.03,2.26
7.599999999999978,2722.0,0.03,2.26
7.616666666666645,2719.38,0.03,2.36
7.6333333333333115,2726.47,0.03,2.26
7.649999999999978,2721.58,0.03,2.26
7.666666666666645,2726.79,0.03,2.26
7.683333333333311,2724.69,0.03,2.36
7.699999999999978,2730.81,0.03,2.26
7.716666666666645,2728.75,0.03,2.26
7.733333333333311,2732.3,0.03,2.31
7.749999999999978,2731.71,0.03,2.36
7.766666666666644,2734.88,0.03,2.26
7.783333333333311,2734.83,0.03,2.41
7.799999999999978,2739.18,0.03,2.26
7.816666666666644,2739.82,0.03,2.36
7.833333333333311,2743.03,0.03,2.31
7.849999999999977,2744.59,0.03,2.31
7.866666666666644,2745.61,0.03,2.36
7.883333333333311,2746.85,0.03,2.36
7.899999999999977,2749.86,0.03,2.31
7.916666666666644,2748.63,0.03,2.4
7.9333333333333105,2753.2,0.03,2.26
